"question","dv","term","n","estimate","conf.low","conf.high","p.value","sig","direction","battery","battery_title"
"tax_intense_lpm","Income tax increase","ideo_vote_prov_left",2032,0.041,-0.01,0.091,0.114,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Income tax increase","incomeHigh_bin",2032,-0.023,-0.062,0.015,0.237,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Income tax increase","quebec_bin",2032,0.029,-0.02,0.078,0.245,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Income tax increase","region_eastcoast_bin",2032,0.019,-0.024,0.061,0.383,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Income tax increase","ses_male_bin",2032,0.005,-0.026,0.037,0.735,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Income tax increase","trust_inst_fed_bin",2032,0.032,-0.008,0.072,0.114,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Income tax increase","trust_inst_prov_bin",2032,-0.052,-0.089,-0.016,0.005,"**","Negative","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Income tax increase","univ_educ_bin",2032,-0.026,-0.057,0.006,0.11,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Income tax increase","vote_PCC_bin",2032,0.068,0.029,0.108,0.001,"**","Positive","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Income tax increase","vote_PLC_bin",2032,0.028,-0.018,0.073,0.233,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Wealth tax","age18_34_bin",2032,-0.033,-0.068,0.002,0.063,".","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Wealth tax","age55plus_bin",2032,0.003,-0.032,0.039,0.854,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Wealth tax","alberta_bin",2032,-0.027,-0.063,0.009,0.142,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Wealth tax","children_bin",2032,-0.02,-0.048,0.008,0.16,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Wealth tax","employ_fulltime_bin",2032,0.015,-0.016,0.046,0.345,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Wealth tax","ideo_define_QC_first_bin",2032,0.038,-0.023,0.099,0.225,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Wealth tax","ideo_right_num",2032,-0.08,-0.146,-0.013,0.02,"*","Negative","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Wealth tax","ideo_vote_fed_left",2032,0.064,-0.003,0.132,0.061,".","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Wealth tax","ideo_vote_prov_left",2032,-0.006,-0.047,0.036,0.792,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Wealth tax","incomeHigh_bin",2032,-0.023,-0.057,0.011,0.183,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Wealth tax","quebec_bin",2032,0,-0.043,0.044,0.984,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Wealth tax","region_eastcoast_bin",2032,-0.011,-0.049,0.026,0.565,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Wealth tax","ses_male_bin",2032,-0.014,-0.041,0.013,0.3,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Wealth tax","trust_inst_fed_bin",2032,-0.031,-0.066,0.004,0.081,".","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Wealth tax","trust_inst_prov_bin",2032,-0.01,-0.042,0.023,0.558,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Wealth tax","univ_educ_bin",2032,0.021,-0.007,0.048,0.147,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Wealth tax","vote_PCC_bin",2032,0.028,-0.011,0.066,0.163,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_intense_lpm","Wealth tax","vote_PLC_bin",2032,-0.003,-0.043,0.037,0.881,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","No increase, even if fewer services","age18_34_bin",2032,0.563,-2.819,3.946,0.744,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","No increase, even if fewer services","age55plus_bin",2032,-1.425,-4.829,1.979,0.412,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","No increase, even if fewer services","alberta_bin",2032,-1.222,-4.671,2.227,0.488,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","No increase, even if fewer services","children_bin",2032,0.332,-2.4,3.065,0.812,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","No increase, even if fewer services","employ_fulltime_bin",2032,-1.026,-3.939,1.888,0.49,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","No increase, even if fewer services","ideo_define_QC_first_bin",2032,-5.322,-9.886,-0.757,0.022,"*","Negative","tax","Raise revenue, tax preferences"
"tax_raw","No increase, even if fewer services","ideo_right_num",2032,28.071,21.86,34.283,0,"***","Positive","tax","Raise revenue, tax preferences"
"tax_raw","No increase, even if fewer services","ideo_vote_fed_left",2032,-8.123,-14.011,-2.235,0.007,"**","Negative","tax","Raise revenue, tax preferences"
"tax_raw","No increase, even if fewer services","ideo_vote_prov_left",2032,-7.331,-10.646,-4.016,0,"***","Negative","tax","Raise revenue, tax preferences"
"tax_raw","No increase, even if fewer services","incomeHigh_bin",2032,7.576,3.905,11.246,0,"***","Positive","tax","Raise revenue, tax preferences"
"tax_raw","No increase, even if fewer services","quebec_bin",2032,0.618,-3.447,4.683,0.766,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","No increase, even if fewer services","region_eastcoast_bin",2032,-0.479,-3.872,2.914,0.782,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","No increase, even if fewer services","ses_male_bin",2032,-0.417,-2.839,2.004,0.735,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","No increase, even if fewer services","trust_inst_fed_bin",2032,-6.635,-9.44,-3.829,0,"***","Negative","tax","Raise revenue, tax preferences"
"tax_raw","No increase, even if fewer services","trust_inst_prov_bin",2032,0.726,-2.545,3.997,0.664,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","No increase, even if fewer services","univ_educ_bin",2032,0.244,-2.313,2.8,0.852,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","No increase, even if fewer services","vote_PCC_bin",2032,3.529,-0.552,7.61,0.09,".","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","No increase, even if fewer services","vote_PLC_bin",2032,-0.832,-3.652,1.987,0.563,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Sales tax increase","age18_34_bin",2031,3.205,1.418,4.993,0,"***","Positive","tax","Raise revenue, tax preferences"
"tax_raw","Sales tax increase","age55plus_bin",2031,-0.979,-2.554,0.595,0.223,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Sales tax increase","alberta_bin",2031,0.1,-1.778,1.977,0.917,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Sales tax increase","children_bin",2031,-0.148,-1.509,1.213,0.831,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Sales tax increase","employ_fulltime_bin",2031,0.825,-0.628,2.278,0.266,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Sales tax increase","ideo_define_QC_first_bin",2031,1.491,-1.129,4.111,0.265,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Sales tax increase","ideo_right_num",2031,5.538,2.372,8.703,0.001,"**","Positive","tax","Raise revenue, tax preferences"
"tax_raw","Sales tax increase","ideo_vote_fed_left",2031,-3.621,-7.098,-0.144,0.041,"*","Negative","tax","Raise revenue, tax preferences"
"tax_raw","Sales tax increase","ideo_vote_prov_left",2031,0.808,-1.075,2.692,0.4,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Sales tax increase","incomeHigh_bin",2031,0.88,-1.293,3.052,0.428,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Sales tax increase","quebec_bin",2031,-2.004,-4.015,0.007,0.051,".","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Sales tax increase","region_eastcoast_bin",2031,-1.459,-3.29,0.372,0.118,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Sales tax increase","ses_male_bin",2031,2.337,1.051,3.622,0,"***","Positive","tax","Raise revenue, tax preferences"
"tax_raw","Sales tax increase","trust_inst_fed_bin",2031,2.928,1.147,4.709,0.001,"**","Positive","tax","Raise revenue, tax preferences"
"tax_raw","Sales tax increase","trust_inst_prov_bin",2031,0.636,-1.147,2.419,0.485,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Sales tax increase","univ_educ_bin",2031,1.94,0.616,3.264,0.004,"**","Positive","tax","Raise revenue, tax preferences"
"tax_raw","Sales tax increase","vote_PCC_bin",2031,-4.833,-6.878,-2.788,0,"***","Negative","tax","Raise revenue, tax preferences"
"tax_raw","Sales tax increase","vote_PLC_bin",2031,-1.7,-3.404,0.005,0.051,".","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Income tax increase","age18_34_bin",2032,-1.179,-4.088,1.729,0.427,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Income tax increase","age55plus_bin",2032,0.46,-2.421,3.341,0.754,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Income tax increase","alberta_bin",2032,1.909,-0.899,4.718,0.183,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Income tax increase","children_bin",2032,0.076,-2.253,2.406,0.949,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Income tax increase","employ_fulltime_bin",2032,-2.41,-4.827,0.008,0.051,".","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Income tax increase","ideo_define_QC_first_bin",2032,0.887,-3.372,5.147,0.683,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Income tax increase","ideo_right_num",2032,-19.409,-24.614,-14.204,0,"***","Negative","tax","Raise revenue, tax preferences"
"tax_raw","Income tax increase","ideo_vote_fed_left",2032,7.666,2.111,13.22,0.007,"**","Positive","tax","Raise revenue, tax preferences"
"tax_raw","Income tax increase","ideo_vote_prov_left",2032,4.795,1.513,8.077,0.004,"**","Positive","tax","Raise revenue, tax preferences"
"tax_raw","Income tax increase","incomeHigh_bin",2032,-5.772,-8.628,-2.915,0,"***","Negative","tax","Raise revenue, tax preferences"
"tax_raw","Income tax increase","quebec_bin",2032,1.017,-2.415,4.45,0.561,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Income tax increase","region_eastcoast_bin",2032,1.324,-1.575,4.223,0.371,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Income tax increase","ses_male_bin",2032,0.412,-1.689,2.514,0.7,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Income tax increase","trust_inst_fed_bin",2032,3.043,0.473,5.612,0.02,"*","Positive","tax","Raise revenue, tax preferences"
"tax_raw","Income tax increase","trust_inst_prov_bin",2032,-1.733,-4.27,0.804,0.181,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Income tax increase","univ_educ_bin",2032,-2.068,-4.245,0.11,0.063,".","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Income tax increase","vote_PCC_bin",2032,1.854,-1.241,4.949,0.24,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Income tax increase","vote_PLC_bin",2032,2.049,-0.852,4.95,0.166,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Wealth tax","age18_34_bin",2032,-2.587,-5.307,0.133,0.062,".","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Wealth tax","age55plus_bin",2032,1.951,-0.833,4.736,0.17,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Wealth tax","alberta_bin",2032,-0.826,-3.588,1.935,0.558,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Wealth tax","children_bin",2032,-0.274,-2.48,1.932,0.808,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Wealth tax","employ_fulltime_bin",2032,2.594,0.197,4.99,0.034,"*","Positive","tax","Raise revenue, tax preferences"
"tax_raw","Wealth tax","ideo_define_QC_first_bin",2032,2.944,-1.287,7.175,0.173,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Wealth tax","ideo_right_num",2032,-14.155,-19.273,-9.038,0,"***","Negative","tax","Raise revenue, tax preferences"
"tax_raw","Wealth tax","ideo_vote_fed_left",2032,4.084,-1.127,9.296,0.125,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Wealth tax","ideo_vote_prov_left",2032,1.728,-1.361,4.816,0.273,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Wealth tax","incomeHigh_bin",2032,-2.621,-5.298,0.056,0.055,".","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Wealth tax","quebec_bin",2032,0.331,-2.943,3.606,0.843,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Wealth tax","region_eastcoast_bin",2032,0.581,-2.248,3.41,0.687,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Wealth tax","ses_male_bin",2032,-2.327,-4.348,-0.307,0.024,"*","Negative","tax","Raise revenue, tax preferences"
"tax_raw","Wealth tax","trust_inst_fed_bin",2032,0.691,-1.758,3.14,0.58,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Wealth tax","trust_inst_prov_bin",2032,0.384,-2.06,2.829,0.758,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Wealth tax","univ_educ_bin",2032,-0.143,-2.247,1.961,0.894,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Wealth tax","vote_PCC_bin",2032,-0.532,-3.668,2.604,0.74,"","No clear effect","tax","Raise revenue, tax preferences"
"tax_raw","Wealth tax","vote_PLC_bin",2032,0.47,-2.22,3.161,0.732,"","No clear effect","tax","Raise revenue, tax preferences"
"hc_pref_logit","Increase home care for all, reduce max old-age pension","age18_34_bin",2058,0.014,-0.044,0.073,0.629,"","No clear effect","hc","Home care priorities, target group"
"hc_pref_logit","Increase home care for all, reduce max old-age pension","age55plus_bin",2058,-0.058,-0.114,-0.001,0.046,"*","Negative","hc","Home care priorities, target group"
"hc_pref_logit","Increase home care for all, reduce max old-age pension","alberta_bin",2058,-0.013,-0.07,0.044,0.65,"","No clear effect","hc","Home care priorities, target group"
"hc_pref_logit","Increase home care for all, reduce max old-age pension","children_bin",2058,-0.004,-0.05,0.042,0.861,"","No clear effect","hc","Home care priorities, target group"
"hc_pref_logit","Increase home care for all, reduce max old-age pension","employ_fulltime_bin",2058,0.011,-0.038,0.061,0.651,"","No clear effect","hc","Home care priorities, target group"
"hc_pref_logit","Increase home care for all, reduce max old-age pension","ideo_define_QC_first_bin",2058,-0.004,-0.09,0.082,0.926,"","No clear effect","hc","Home care priorities, target group"
"hc_pref_logit","Increase home care for all, reduce max old-age pension","ideo_right_num",2058,0.043,-0.063,0.149,0.43,"","No clear effect","hc","Home care priorities, target group"
"hc_pref_logit","Increase home care for all, reduce max old-age pension","ideo_vote_fed_left",2058,-0.071,-0.182,0.039,0.206,"","No clear effect","hc","Home care priorities, target group"
"hc_pref_logit","Increase home care for all, reduce max old-age pension","ideo_vote_prov_left",2058,-0.012,-0.075,0.052,0.712,"","No clear effect","hc","Home care priorities, target group"
"hc_pref_logit","Increase home care for all, reduce max old-age pension","incomeHigh_bin",2058,0.028,-0.029,0.085,0.338,"","No clear effect","hc","Home care priorities, target group"
"hc_pref_logit","Increase home care for all, reduce max old-age pension","quebec_bin",2058,-0.017,-0.083,0.05,0.622,"","No clear effect","hc","Home care priorities, target group"
"hc_pref_logit","Increase home care for all, reduce max old-age pension","region_eastcoast_bin",2058,-0.044,-0.101,0.013,0.127,"","No clear effect","hc","Home care priorities, target group"
"hc_pref_logit","Increase home care for all, reduce max old-age pension","ses_male_bin",2058,-0.032,-0.075,0.01,0.135,"","No clear effect","hc","Home care priorities, target group"
"hc_pref_logit","Increase home care for all, reduce max old-age pension","trust_inst_fed_bin",2058,0.052,-0.004,0.108,0.071,".","No clear effect","hc","Home care priorities, target group"
"hc_pref_logit","Increase home care for all, reduce max old-age pension","trust_inst_prov_bin",2058,-0.023,-0.078,0.032,0.419,"","No clear effect","hc","Home care priorities, target group"
"hc_pref_logit","Increase home care for all, reduce max old-age pension","univ_educ_bin",2058,0.021,-0.022,0.064,0.336,"","No clear effect","hc","Home care priorities, target group"
